owner_name_clean,stem,raw_examples,group_id,group_name,owner_parcels
5403 ILLINOIS AVE TRUST,5403 ILLINOIS AVE,5403 ILLINOIS AVE TRUST,9752,5403 ILLINOIS AVE TRUST,1
5403 STANFORD DRIVE LLC,5403 STANFORD DRIVE,5403 STANFORD DRIVE LLC,9753,5403 STANFORD DRIVE LLC,1
541 JACKSON BOULEVARD TRUST,541 JACKSON BOULEVARD,541 JACKSON BOULEVARD TRUST,9754,541 JACKSON BOULEVARD TRUST,1
5415 LOUISIANA AVENUE LLC,5415 LOUISIANA AVENUE,"5415 LOUISIANA AVENUE, LLC",9755,"5415 LOUISIANA AVENUE, LLC",1
5417 BARTON VALE DRIVE INTER REVOCABLE TR THE,5417 BARTON VALE DRIVE INTER REVOCABLE TR THE,"5417 BARTON VALE DRIVE INTER REVOCABLE TR., THE",9756,"5417 BARTON VALE DRIVE INTER REVOCABLE TR., THE",1
542 SOUTHGATE LLC,542 SOUTHGATE,"542 SOUTHGATE, LLC",9757,"542 SOUTHGATE, LLC",1
5420 INCLINE LLC,5420 INCLINE,5420 INCLINE LLC,9758,5420 INCLINE LLC,1
548 SOUTHCREST TRUST,548 SOUTHCREST,548 SOUTHCREST TRUST,9759,548 SOUTHCREST TRUST,1
550 HARDING PL APT F 116 TRUST THE,550 HARDING PL APT F 116 TRUST THE,"550 HARDING PL APT F 116 TRUST, THE",9760,"550 HARDING PL APT F 116 TRUST, THE",1
550 HARDING PL APT F122 TRUST THE,550 HARDING PL APT F122 TRUST THE,"550 HARDING PL APT F122 TRUST, THE",9761,"550 HARDING PL APT F122 TRUST, THE",1
550 HARDING UNIT A 103 TITLE HOLDING TRUST,550 HARDING UNIT A 103 TITLE HOLDING,550 HARDING UNIT A-103 TITLE HOLDING TRUST,9762,550 HARDING UNIT A-103 TITLE HOLDING TRUST,1
550 HARDING UNIT B 114 TITLE HOLDING TRUST,550 HARDING UNIT B 114 TITLE HOLDING,550 HARDING UNIT B-114 TITLE HOLDING TRUST,9763,550 HARDING UNIT B-114 TITLE HOLDING TRUST,1
550 MCCRORY TN LLC,550 MCCRORY TN,"550 MCCRORY TN, LLC",9764,"550 MCCRORY TN, LLC",1
5504 TENNESSEE AVE TRUST,5504 TENNESSEE AVE,5504 TENNESSEE AVE TRUST,9765,5504 TENNESSEE AVE TRUST,1
5508 WINN AVENUE TRUST THE,5508 WINN AVENUE TRUST THE,"5508 WINN AVENUE TRUST, THE",9766,"5508 WINN AVENUE TRUST, THE",1
5535 OLD HICKORY BLVD LLC,5535 OLD HICKORY BLVD,5535 OLD HICKORY BLVD LLC,9767,5535 OLD HICKORY BLVD LLC,1
554U TN LLC,554U TN,554U TN LLC,9768,554U TN LLC,1
555 EXPRESSWAY LLC,555 EXPRESSWAY,"555 EXPRESSWAY, LLC",9769,"555 EXPRESSWAY, LLC",1
555 PARTNERS LP,555 PARTNERS,"555 PARTNERS, L.P.",9770,"555 PARTNERS, L.P.",1
5554 FRANKLIN PIKE TRUST,5554 FRANKLIN PIKE,5554 FRANKLIN PIKE TRUST,9771,5554 FRANKLIN PIKE TRUST,1
559 HAMILTON AVENUE TOWNHOUSE CORPORATION,559 HAMILTON AVENUE TOWNHOUSE,559 HAMILTON AVENUE TOWNHOUSE CORPORATION,9772,559 HAMILTON AVENUE TOWNHOUSE CORPORATION,1
5601 OHIO AVE TRUST,5601 OHIO AVE,5601 OHIO AVE TRUST,9773,5601 OHIO AVE TRUST,1
5604 MORROW ROAD TRUST,5604 MORROW ROAD,5604 MORROW ROAD TRUST,9774,5604 MORROW ROAD TRUST,1
5611 OHIO PARTNERS,5611 OHIO PARTNERS,5611 OHIO PARTNERS,9775,5611 OHIO PARTNERS,1
5612 MORROW RD TRUST,5612 MORROW RD,5612 MORROW RD TRUST,9776,5612 MORROW RD TRUST,1
5615 MORROW RD TRUST,5615 MORROW RD,5615 MORROW RD TRUST,9777,5615 MORROW RD TRUST,1
5620 NOLENSVILLE PIKE LLC,5620 NOLENSVILLE PIKE,5620 NOLENSVILLE PIKE LLC,9778,5620 NOLENSVILLE PIKE LLC,1
5620B OBRIEN LLC,5620B OBRIEN,5620B OBRIEN LLC,9779,5620B OBRIEN LLC,1
563 VERITAS LLC ET AL D O,563 VERITAS LLC ET AL D O,"563 VERITAS, LLC ET AL (D.O.)",9780,"563 VERITAS, LLC ET AL (D.O.)",1
5655 GRANNY WHITE PIKE TRUST,5655 GRANNY WHITE PIKE,5655 GRANNY WHITE PIKE TRUST,9781,5655 GRANNY WHITE PIKE TRUST,1
568 PHIPPS HOLDINGS LLC,568 PHIPPS HOLDINGS,"568 PHIPPS HOLDINGS, LLC",9782,"568 PHIPPS HOLDINGS, LLC",1
57 VENTURES LLC,57 VENTURES,"57 VENTURES, LLC",9783,"57 VENTURES, LLC",1
5703 BUILDING LLC,5703 BUILDING,"5703 BUILDING, LLC",9784,"5703 BUILDING, LLC",1
5715 MORROW LLC,5715 MORROW,"5715 MORROW, LLC",9785,"5715 MORROW, LLC",1
572 STEVENSON LLC,572 STEVENSON,"572 STEVENSON, LLC",9786,"572 STEVENSON, LLC",1
5724 MURPHYWOOD XING INTERVIVOS REVOCABLE TRUST,5724 MURPHYWOOD XING INTERVIVOS REVOCABLE,5724 MURPHYWOOD XING INTERVIVOS REVOCABLE TRUST,9787,5724 MURPHYWOOD XING INTERVIVOS REVOCABLE TRUST,1
5802 NOLENSVILLE LLC,5802 NOLENSVILLE,"5802 NOLENSVILLE, LLC",9788,"5802 NOLENSVILLE, LLC",1
5815 STILL HOLLOW ROAD IRREVOCABLE GIFTING TRUST,5815 STILL HOLLOW ROAD IRREVOCABLE GIFTING,5815 STILL HOLLOW ROAD IRREVOCABLE GIFTING TRUST,9789,5815 STILL HOLLOW ROAD IRREVOCABLE GIFTING TRUST,1
5840 SEVEN POINTS TRACE LIVING TRUST THE,5840 SEVEN POINTS TRACE LIVING TRUST THE,"5840 SEVEN POINTS TRACE LIVING TRUST, THE",9790,"5840 SEVEN POINTS TRACE LIVING TRUST, THE",1
5842 LESLIE AVE INC,5842 LESLIE AVE,5842 LESLIE AVE INC.,9791,5842 LESLIE AVE INC.,1
5854 FREDERICKSBURG DR TRUST,5854 FREDERICKSBURG DR,5854 FREDERICKSBURG DR TRUST,9792,5854 FREDERICKSBURG DR TRUST,1
5879 FREDERICKSBURG DRIVE TRUST THE,5879 FREDERICKSBURG DRIVE TRUST THE,"5879 FREDERICKSBURG DRIVE TRUST, THE",9793,"5879 FREDERICKSBURG DRIVE TRUST, THE",1
5900 CALIFORNIA AVE LLC,5900 CALIFORNIA AVE,"5900 CALIFORNIA AVE, LLC",9794,"5900 CALIFORNIA AVE, LLC",1
5900 MAXON AVE TRUST,5900 MAXON AVE,5900 MAXON AVE TRUST,9795,5900 MAXON AVE TRUST,1
5906 CARL LLC,5906 CARL,"5906 CARL, LLC",9796,"5906 CARL, LLC",1
5916 MORROW HOLDING CO LLC,5916 MORROW HOLDING,"5916 MORROW HOLDING CO., LLC",9797,"5916 MORROW HOLDING CO., LLC",1
5919ADEAL LLC,5919ADEAL,"5919ADEAL, LLC",9798,"5919ADEAL, LLC",1
5929 ROBERT E LEE DRIVE TRUST,5929 ROBERT E LEE DRIVE,5929 ROBERT E. LEE DRIVE TRUST,9799,5929 ROBERT E. LEE DRIVE TRUST,1
5930 POST ROAD TRUST THE,5930 POST ROAD TRUST THE,"5930 POST ROAD TRUST, THE",9800,"5930 POST ROAD TRUST, THE",1
5959 RIVER TRACE PROPERTY TRUST,5959 RIVER TRACE PROPERTY,5959 RIVER TRACE PROPERTY TRUST,9801,5959 RIVER TRACE PROPERTY TRUST,1
5TH & MAIN RESIDENTIAL OWNER INC,5TH & MAIN RESIDENTIAL OWNER,"5TH & MAIN RESIDENTIAL OWNER, INC.",9802,"5TH & MAIN RESIDENTIAL OWNER, INC.",1
600 12TH AVENUE SOUTH UNIT 205 TRUST,600 12TH AVENUE SOUTH UNIT 205,600 12TH AVENUE SOUTH UNIT 205 TRUST,9803,600 12TH AVENUE SOUTH UNIT 205 TRUST,1
600 204 LLC,600 204,"600 204, LLC",9804,"600 204, LLC",1
6000 PENNSYLVANIA AVE TRUST,6000 PENNSYLVANIA AVE,6000 PENNSYLVANIA AVE TRUST,9805,6000 PENNSYLVANIA AVE TRUST,1
6003 ROBERTSON AVE TRUST,6003 ROBERTSON AVE,6003 ROBERTSON AVE TRUST,9806,6003 ROBERTSON AVE TRUST,1
6005 HILLSBORO ROAD 2019 REVOCABLE TRUST,6005 HILLSBORO ROAD 2019 REVOCABLE,6005 HILLSBORO ROAD 2019 REVOCABLE TRUST,9807,6005 HILLSBORO ROAD 2019 REVOCABLE TRUST,1
6006 PENNSYLVANIA LLC,6006 PENNSYLVANIA,"6006 PENNSYLVANIA, LLC",9808,"6006 PENNSYLVANIA, LLC",1
601 ANNEX DR TRUST FIRST JORDAN LLC TR,601 ANNEX DR TRUST FIRST JORDAN,"601 ANNEX DR TRUST, FIRST JORDAN, LLC, TR.",9809,"601 ANNEX DR TRUST, FIRST JORDAN, LLC, TR.",1
601 CLAYBORNE COURT TRUST,601 CLAYBORNE COURT,601 CLAYBORNE COURT TRUST,9810,601 CLAYBORNE COURT TRUST,1
601 LAFAYETTE OWNER LLC,601 LAFAYETTE OWNER,"601 LAFAYETTE OWNER, LLC",9811,"601 LAFAYETTE OWNER, LLC",1
601 VOSSWOOD TRUST,601 VOSSWOOD,601 VOSSWOOD TRUST,9812,601 VOSSWOOD TRUST,1
601 WOODLAND LLC,601 WOODLAND,"601 WOODLAND, LLC",9813,"601 WOODLAND, LLC",1
6017 CALIFORNIA LLC,6017 CALIFORNIA,"6017 CALIFORNIA, LLC",9814,"6017 CALIFORNIA, LLC",1
602 GLENPARK DRIVE LLC,602 GLENPARK DRIVE,"602 GLENPARK DRIVE, LLC",9815,"602 GLENPARK DRIVE, LLC",1
602 WEST END INVESTORS LLC,602 WEST END INVESTORS,602 WEST END INVESTORS LLC,9816,602 WEST END INVESTORS LLC,1
6024 OPUS STREET TRUST,6024 OPUS STREET,6024 OPUS STREET TRUST,9817,6024 OPUS STREET TRUST,1
603 GLENPARK COURT TRUST,603 GLENPARK COURT,603 GLENPARK COURT TRUST,9818,603 GLENPARK COURT TRUST,1
604 FAMILY TRUST,604 FAMILY,604 FAMILY TRUST,9819,604 FAMILY TRUST,1
604 ROCHELLE LLC,604 ROCHELLE,"604 ROCHELLE, LLC",9820,"604 ROCHELLE, LLC",1
604 S 16TH ST LLC,604 S 16TH ST,"604 S 16TH ST, LLC",9821,"604 S 16TH ST, LLC",1
6049 ROBIN HILL LLC,6049 ROBIN HILL,"6049 ROBIN HILL, LLC",9822,"6049 ROBIN HILL, LLC",1
604A HUME STREET TRUST,604A HUME STREET,604A HUME STREET TRUST,9823,604A HUME STREET TRUST,1
605 GREEN PARK LLC,605 GREEN PARK,"605 GREEN PARK, LLC",9824,"605 GREEN PARK, LLC",1
605 MERRITT LLC,605 MERRITT,605 MERRITT LLC,9825,605 MERRITT LLC,1
605 SAN VICENTE LLC,605 SAN VICENTE,605 SAN VICENTE LLC,9826,605 SAN VICENTE LLC,1
607 40TH AVE TRUST,607 40TH AVE,607 40TH AVE TRUST,9827,607 40TH AVE TRUST,1
608 MADISON STREET UNIT 2 TRUST,608 MADISON STREET UNIT 2,608 MADISON STREET UNIT 2 TRUST,9828,608 MADISON STREET UNIT 2 TRUST,1
609 BEDFORD FOREST COURT COMMUNITY PROPERTY TRUST,609 BEDFORD FOREST COURT COMMUNITY PROPERTY,609 BEDFORD FOREST COURT COMMUNITY PROPERTY TRUST,9829,609 BEDFORD FOREST COURT COMMUNITY PROPERTY TRUST,1
609 OVERTON LLC,609 OVERTON,"609 OVERTON, LLC",9830,"609 OVERTON, LLC",1
609 WESTBORO LLC,609 WESTBORO,"609 WESTBORO, LLC",9831,"609 WESTBORO, LLC",1
61 B CANNON ST LLC,61 B CANNON ST,"61 B CANNON ST, LLC",9832,"61 B CANNON ST, LLC",1
61 MUSIC SQUARE WEST LLC,61 MUSIC SQUARE WEST,"61 MUSIC SQUARE WEST, LLC",9833,"61 MUSIC SQUARE WEST, LLC",1
6100 ROBERTSON COMMERCIAL LLC,6100 ROBERTSON COMMERCIAL,"6100 ROBERTSON COMMERCIAL, LLC",9834,"6100 ROBERTSON COMMERCIAL, LLC",1
6106 PENNSYLVANIA LLC,6106 PENNSYLVANIA,"6106 PENNSYLVANIA, LLC",9835,"6106 PENNSYLVANIA, LLC",1
611 LLL LLC,611 LLL,611 LLL LLC,9836,611 LLL LLC,1
611 REAL ESTATE TRUST,611 REAL ESTATE,611 REAL ESTATE TRUST,9837,611 REAL ESTATE TRUST,1
611 RIES AVE TOWNHOUSE CORPORATION,611 RIES AVE TOWNHOUSE,611 RIES AVE TOWNHOUSE CORPORATION,9838,611 RIES AVE TOWNHOUSE CORPORATION,1
6114 PENN LLC,6114 PENN,"6114 PENN, LLC",9839,"6114 PENN, LLC",1
613 MOORE LLC,613 MOORE,"613 MOORE, LLC",9840,"613 MOORE, LLC",1
6135 HILLSBORO PROPERTY TRUST,6135 HILLSBORO PROPERTY,6135 HILLSBORO PROPERTY TRUST,9841,6135 HILLSBORO PROPERTY TRUST,1
615 27TH AVE LLC,615 27TH AVE,615 27TH AVE LLC,9842,615 27TH AVE LLC,1
617 27TH AVE N LLC,617 27TH AVE N,"617 27TH AVE N, LLC",9843,"617 27TH AVE N, LLC",1
617 BERRY ROAD LLC,617 BERRY ROAD,"617 BERRY ROAD, LLC",9844,"617 BERRY ROAD, LLC",1
618 SECOND LLC,618 SECOND,"618 SECOND, LLC",9845,"618 SECOND, LLC",1
6204 LARAMIE AVE TRUST,6204 LARAMIE AVE,6204 LARAMIE AVE TRUST,9846,6204 LARAMIE AVE TRUST,1
6206 B LARAMIE SERIES LLC,6206 B LARAMIE SERIES,"6206 B LARAMIE SERIES, LLC",9847,"6206 B LARAMIE SERIES, LLC",1
6209 LAREDO AVENUE TRUST THE,6209 LAREDO AVENUE TRUST THE,"6209 LAREDO AVENUE TRUST, THE",9848,"6209 LAREDO AVENUE TRUST, THE",1
621 WOODLEIGH DRIVE REVOCABLE TRUST,621 WOODLEIGH DRIVE REVOCABLE,621 WOODLEIGH DRIVE REVOCABLE TRUST,9849,621 WOODLEIGH DRIVE REVOCABLE TRUST,1
622 ENQUIRER LLC,622 ENQUIRER,"622 ENQUIRER, LLC",9850,"622 ENQUIRER, LLC",1
624 FARRELL PKWY TRUST,624 FARRELL PKWY,624 FARRELL PKWY TRUST,9851,624 FARRELL PKWY TRUST,1
625 BELGIUM TRUST,625 BELGIUM,625 BELGIUM TRUST,9852,625 BELGIUM TRUST,1
62715 TRUST,62715,62715 TRUST,9853,62715 TRUST,1
6309 CHARLOTTE LLC,6309 CHARLOTTE,"6309 CHARLOTTE, LLC",9854,"6309 CHARLOTTE, LLC",1
631 AMERICAN ROAD TRUST,631 AMERICAN ROAD,631 AMERICAN ROAD TRUST,9855,631 AMERICAN ROAD TRUST,1
631 JAMES AVE UNIT 1 LLC,631 JAMES AVE UNIT 1,"631 JAMES AVE UNIT 1, LLC",9856,"631 JAMES AVE UNIT 1, LLC",1
631 SECOND & ELM LLC,631 SECOND & ELM,"631 SECOND & ELM, LLC",9857,"631 SECOND & ELM, LLC",1
6325 ALAMO PLACE TRUST THE,6325 ALAMO PLACE TRUST THE,"6325 ALAMO PLACE TRUST, THE",9858,"6325 ALAMO PLACE TRUST, THE",1
635 7TH AVE LLC,635 7TH AVE,"635 7TH AVE, LLC",9859,"635 7TH AVE, LLC",1
636 12TH SOUTH PROPERTIES LLC,636 12TH SOUTH PROPERTIES,"636 12TH SOUTH PROPERTIES, LLC",9860,"636 12TH SOUTH PROPERTIES, LLC",1
636 GRASSMERE LLC,636 GRASSMERE,636 GRASSMERE LLC,9861,636 GRASSMERE LLC,1
639 VERNON LLC,639 VERNON,"639 VERNON, LLC",9862,"639 VERNON, LLC",1
640 THOMPSON LANE LLC,640 THOMPSON LANE,"640 THOMPSON LANE, LLC",9863,"640 THOMPSON LANE, LLC",1
6416 WOODMAN AVENUE LLC,6416 WOODMAN AVENUE,"6416 WOODMAN AVENUE, LLC",9864,"6416 WOODMAN AVENUE, LLC",1
642 HADLEY VILLAGE LLC,642 HADLEY VILLAGE,642 HADLEY VILLAGE LLC,9865,642 HADLEY VILLAGE LLC,1
644 FOGG PARTNERS LLC,644 FOGG PARTNERS,"644 FOGG PARTNERS, LLC",9866,"644 FOGG PARTNERS, LLC",1
644 GLASTONBURY CSLC LLC,644 GLASTONBURY CSLC,"644 GLASTONBURY CSLC, LLC",9867,"644 GLASTONBURY CSLC, LLC",1
644 VERNON AVE TRUST,644 VERNON AVE,644 VERNON AVE TRUST,9868,644 VERNON AVE TRUST,1
6452 THUNDERBIRD LLC,6452 THUNDERBIRD,"6452 THUNDERBIRD, LLC",9869,"6452 THUNDERBIRD, LLC",1
649 BELLE PARK CIRCLE TRUST,649 BELLE PARK CIRCLE,649 BELLE PARK CIRCLE TRUST,9870,649 BELLE PARK CIRCLE TRUST,1
6505 CHARLOTTE PARTNERS,6505 CHARLOTTE PARTNERS,6505 CHARLOTTE PARTNERS,9871,6505 CHARLOTTE PARTNERS,1
6511 PREMIER DRIVE TRUST THE,6511 PREMIER DRIVE TRUST THE,"6511 PREMIER DRIVE TRUST, THE",9872,"6511 PREMIER DRIVE TRUST, THE",1
6519 TRUST,6519,6519 TRUST,9873,6519 TRUST,1
652 TIMBER LANE TRUST,652 TIMBER LANE,652 TIMBER LANE TRUST,9874,652 TIMBER LANE TRUST,1
655 MELROSE PARTNERS,655 MELROSE PARTNERS,655 MELROSE PARTNERS,9875,655 MELROSE PARTNERS,1
660 MELROSE AVE LLC,660 MELROSE AVE,"660 MELROSE AVE, LLC",9876,"660 MELROSE AVE, LLC",1
6608 BROOKMONT TERRACE LLC,6608 BROOKMONT TERRACE,6608 BROOKMONT TERRACE LLC,9877,6608 BROOKMONT TERRACE LLC,1
6640 UPTON LANE LLC,6640 UPTON LANE,"6640 UPTON LANE, LLC",9878,"6640 UPTON LANE, LLC",1
6670 CLEARBROOK TRUST,6670 CLEARBROOK,6670 CLEARBROOK TRUST,9879,6670 CLEARBROOK TRUST,1
6707 HWY 100 LLC,6707 HWY 100,"6707 HWY 100, LLC",9880,"6707 HWY 100, LLC",1
677 VERNON AVE LLC,677 VERNON AVE,"677 VERNON AVE, LLC",9881,"677 VERNON AVE, LLC",1
6817 RIVER RIDGE LLC,6817 RIVER RIDGE,"6817 RIVER RIDGE, LLC",9882,"6817 RIVER RIDGE, LLC",1
6A FERN AVE LLC,6A FERN AVE,"6A FERN AVE, LLC",9883,"6A FERN AVE, LLC",1
6S MANAGEMENT LLC,6S MANAGEMENT,"6S MANAGEMENT, LLC",9884,"6S MANAGEMENT, LLC",1
700 EASTLAND COURT HOMEOWNERS ASSOC INC,700 EASTLAND COURT HOMEOWNERS,"700 EASTLAND COURT HOMEOWNERS ASSOCIATION, INC.",9885,"700 EASTLAND COURT HOMEOWNERS ASSOCIATION, INC.",1
700 RINGGOLD LLC,700 RINGGOLD,"700 RINGGOLD, LLC",9886,"700 RINGGOLD, LLC",1
7008 CHARLOTTE TRUST & ALLEN IP GP,7008 CHARLOTTE TRUST & ALLEN IP,"7008 CHARLOTTE TRUST & ALLEN IP, GP",9887,"7008 CHARLOTTE TRUST & ALLEN IP, GP",1
701 BELLE MEADE BOULEVARD TRUST,701 BELLE MEADE BOULEVARD,701 BELLE MEADE BOULEVARD TRUST,9888,701 BELLE MEADE BOULEVARD TRUST,1
701 GALLATIN PIKE LLC,701 GALLATIN PIKE,701 GALLATIN PIKE LLC,9889,701 GALLATIN PIKE LLC,1
701 MAPLEWOOD LANE TRUST,701 MAPLEWOOD LANE,701 MAPLEWOOD LANE TRUST,9890,701 MAPLEWOOD LANE TRUST,1
703 BOWLING AVENUE TRUST,703 BOWLING AVENUE,703 BOWLING AVENUE TRUST,9891,703 BOWLING AVENUE TRUST,1
705 51ST AVE TRUST,705 51ST AVE,705 51ST AVE TRUST,9892,705 51ST AVE TRUST,1
705 SILLS DEVELOPMENT LLC,705 SILLS DEVELOPMENT,"705 SILLS DEVELOPMENT, LLC",9893,"705 SILLS DEVELOPMENT, LLC",1
706 19TH AVENUE NORTH LLC,706 19TH AVENUE NORTH,"706 19TH AVENUE NORTH, LLC",9894,"706 19TH AVENUE NORTH, LLC",1
706 ASHLAWN PI TRUST THE,706 ASHLAWN PI TRUST THE,"706 ASHLAWN PI TRUST, THE",9895,"706 ASHLAWN PI TRUST, THE",1
706 CRESCENT ROAD TRUST,706 CRESCENT ROAD,706 CRESCENT ROAD TRUST,9896,706 CRESCENT ROAD TRUST,1
706 INSPIRATION BLVD LLC,706 INSPIRATION BLVD,"706 INSPIRATION BLVD, LLC",9897,"706 INSPIRATION BLVD, LLC",1
706 JAMES AVENUE LLC,706 JAMES AVENUE,"706 JAMES AVENUE, LLC",9898,"706 JAMES AVENUE, LLC",1
707 26TH AVE NORTH UNIT 3 LLC,707 26TH AVE NORTH UNIT 3,"707 26TH AVE NORTH UNIT #3, LLC",9899,"707 26TH AVE NORTH UNIT #3, LLC",1
707 SPENCE OWNER LLC,707 SPENCE OWNER,"707 SPENCE OWNER, LLC",9900,"707 SPENCE OWNER, LLC",1
708 BERRY LLC,708 BERRY,708 BERRY LLC,9901,708 BERRY LLC,1
709 A 26TH AVENUE NORTH LLC,709 A 26TH AVENUE NORTH,"709 A 26TH AVENUE NORTH, LLC",9902,"709 A 26TH AVENUE NORTH, LLC",1
709 B 26TH AVE N LLC,709 B 26TH AVE N,709 B 26TH AVE N LLC,9903,709 B 26TH AVE N LLC,1
709 LLC,709,"709, LLC",9904,"709, LLC",1
710 ENDEAVORS LLC,710 ENDEAVORS,710 ENDEAVORS LLC,9905,710 ENDEAVORS LLC,1
711 DAVIDSON ROAD TRUST,711 DAVIDSON ROAD,711 DAVIDSON ROAD TRUST,9906,711 DAVIDSON ROAD TRUST,1
7117 SUNNYWOOD LLC,7117 SUNNYWOOD,"7117 SUNNYWOOD, LLC",9907,"7117 SUNNYWOOD, LLC",1
711A 26TH AVE N LLC,711A 26TH AVE N,"711A 26TH AVE N, LLC",9908,"711A 26TH AVE N, LLC",1
712 4TH AVE PARTNERS,712 4TH AVE PARTNERS,712 4TH AVE PARTNERS,9909,712 4TH AVE PARTNERS,1
712 DICKERSON PROPERTY LLC,712 DICKERSON PROPERTY,"712 DICKERSON PROPERTY, LLC",9910,"712 DICKERSON PROPERTY, LLC",1
712 POWERS AVENUE TRUST THE,712 POWERS AVENUE TRUST THE,"712 POWERS AVENUE TRUST, THE",9911,"712 POWERS AVENUE TRUST, THE",1
713 A 26TH AVE N LLC,713 A 26TH AVE N,"713 A 26TH AVE N, LLC",9912,"713 A 26TH AVE N, LLC",1
714 730 MAIN ST OZ LLC,714 730 MAIN ST OZ,"714-730 MAIN ST. OZ, LLC",9913,"714-730 MAIN ST. OZ, LLC",1
714 FLINTLOCK LLC,714 FLINTLOCK,"714 FLINTLOCK, LLC",9914,"714 FLINTLOCK, LLC",1
715 GREELEY TRUST THE,715 GREELEY TRUST THE,"715 GREELEY TRUST, THE",9915,"715 GREELEY TRUST, THE",1
716 NASHVILLE LLC,716 NASHVILLE,"716 NASHVILLE, LLC",9916,"716 NASHVILLE, LLC",1
716 SUMMERLY DRIVE GP,716 SUMMERLY DRIVE,716 SUMMERLY DRIVE GP,9917,716 SUMMERLY DRIVE GP,1
717 OLD HICKORY LLC,717 OLD HICKORY,"717 OLD HICKORY, LLC",9918,"717 OLD HICKORY, LLC",1
717 WESTVIEW AVE TRUST,717 WESTVIEW AVE,717 WESTVIEW AVE TRUST,9919,717 WESTVIEW AVE TRUST,1
7201 CHARLOTTE AVENUE LLC,7201 CHARLOTTE AVENUE,"7201 CHARLOTTE AVENUE, LLC",9920,"7201 CHARLOTTE AVENUE, LLC",1
721 GALLATIN AVE LLC,721 GALLATIN AVE,"721 GALLATIN AVE., LLC",9921,"721 GALLATIN AVE., LLC",1
721 GALLATIN PIKE PARTNERS LLC,721 GALLATIN PIKE PARTNERS,"721 GALLATIN PIKE PARTNERS, LLC",9922,"721 GALLATIN PIKE PARTNERS, LLC",1
721 MADISON SQUARE LLC,721 MADISON SQUARE,721 MADISON SQUARE LLC,9923,721 MADISON SQUARE LLC,1
722 HERITAGE SQUARE DRIVE TITLE HOLDING TRUST,722 HERITAGE SQUARE DRIVE TITLE HOLDING,722 HERITAGE SQUARE DRIVE TITLE HOLDING TRUST,9924,722 HERITAGE SQUARE DRIVE TITLE HOLDING TRUST,1
7228 CENTENNIAL BLVD LLC,7228 CENTENNIAL BLVD,7228 CENTENNIAL BLVD LLC,9925,7228 CENTENNIAL BLVD LLC,1
7301 HIGHWAY 70 LLC,7301 HIGHWAY 70,"7301 HIGHWAY 70, LLC",9926,"7301 HIGHWAY 70, LLC",1
7323 AUTUMN CROSSING WAY LLC,7323 AUTUMN CROSSING WAY,"7323 AUTUMN CROSSING WAY, LLC",9927,"7323 AUTUMN CROSSING WAY, LLC",1
737 WEST MEADE DRIVE TRUST,737 WEST MEADE DRIVE,737 WEST MEADE DRIVE TRUST,9928,737 WEST MEADE DRIVE TRUST,1
7388 PROPERTIES LLC,7388 PROPERTIES,"7388 PROPERTIES, LLC",9929,"7388 PROPERTIES, LLC",1
740 1ST AVE N LLC,740 1ST AVE N,"740 1ST AVE N, LLC",9930,"740 1ST AVE N, LLC",1
741 NASHVILLE LTD PARTNERSHIP,741 NASHVILLE,741 NASHVILLE LIMITED PARTNERSHIP,9931,741 NASHVILLE LIMITED PARTNERSHIP,1
742 RIDGEVIEW COURT LLC,742 RIDGEVIEW COURT,"742 RIDGEVIEW COURT, LLC",9932,"742 RIDGEVIEW COURT, LLC",1
745 BROOK HOLLOW TRUST THE,745 BROOK HOLLOW TRUST THE,"745 BROOK HOLLOW TRUST, THE",9933,"745 BROOK HOLLOW TRUST, THE",1
7451 STACY DRIVE LLC,7451 STACY DRIVE,"7451 STACY DRIVE, LLC",9934,"7451 STACY DRIVE, LLC",1
747 CROLEY DR LLC,747 CROLEY DR,747 CROLEY DR LLC,9935,747 CROLEY DR LLC,1
755 GARRISON DRIVE TRUST,755 GARRISON DRIVE,755 GARRISON DRIVE TRUST,9936,755 GARRISON DRIVE TRUST,1
766 DOUGLAS AVE TRUST THE,766 DOUGLAS AVE TRUST THE,"766 DOUGLAS AVE TRUST, THE",9937,"766 DOUGLAS AVE TRUST, THE",1
768 E ARGYLE LLC,768 E ARGYLE,768 E ARGYLE LLC,9938,768 E ARGYLE LLC,1
770 E ARGYLE LLC,770 E ARGYLE,770 E ARGYLE LLC,9939,770 E ARGYLE LLC,1
7712 SCENIC RIVER LANE LAND TRUST,7712 SCENIC RIVER LANE LAND,7712 SCENIC RIVER LANE LAND TRUST,9940,7712 SCENIC RIVER LANE LAND TRUST,1
7719 SAWYER BROWN ROAD TRUST THE,7719 SAWYER BROWN ROAD TRUST THE,"7719 SAWYER BROWN ROAD TRUST, THE",9941,"7719 SAWYER BROWN ROAD TRUST, THE",1
772 E ARGYLE LLC,772 E ARGYLE,772 E ARGYLE LLC,9942,772 E ARGYLE LLC,1
774 E ARGYLE AVE LLC,774 E ARGYLE AVE,774 E ARGYLE AVE LLC,9943,774 E ARGYLE AVE LLC,1
776 E ARGYLE LLC,776 E ARGYLE,776 E ARGYLE LLC,9944,776 E ARGYLE LLC,1
777 NASHVILLE LP,777 NASHVILLE,"777 NASHVILLE, LP",9945,"777 NASHVILLE, LP",1
7818 SAWYER BROWN TRUST,7818 SAWYER BROWN,7818 SAWYER BROWN TRUST,9946,7818 SAWYER BROWN TRUST,1
